id,id_client,id_product,qtd,total,sale_date,usd_price_vigente,taxa_brl,custo_brl,lucro,margem_pct,ano,mes,ano_mes
2459,35,64,8,847441.8,2023-05-18,21352.22,4.9647,848058.93,-617.13,-0.07,2023,5,2023-05
2480,5,53,9,458921.25,2024-05-30,11332.93,5.1972,530095.53,-71174.28,-15.51,2024,5,2024-05
2493,22,78,8,974092.0,2023-11-17,25349.04,4.8849,990620.2,-16528.2,-1.7,2023,11,2023-11
2495,19,109,8,4982.0,2023-11-01,169.23,5.0194,6795.46,-1813.46,-36.4,2023,11,2023-11
2500,20,86,2,187046.0,2024-05-18,17824.79,5.1157,182372.56,4673.44,2.5,2024,5,2024-05
2506,8,142,7,5785.0,2024-02-20,169.88,4.9408,5875.4,-90.4,-1.56,2024,2,2024-02
2532,6,125,3,9695.7,2023-09-10,646.27,4.9835,9662.06,33.64,0.35,2023,9,2023-09
2545,23,84,2,86848.0,2023-06-28,8663.64,4.8563,84146.47,2701.53,3.11,2023,6,2023-06
2577,36,6,7,82741.0,2023-12-12,2104.66,4.9476,72891.11,9849.89,11.9,2023,12,2023-12
2582,35,132,1,1484.85,2024-10-15,314.46,5.6378,1772.86,-288.01,-19.4,2024,10,2024-10
2599,35,6,5,56145.95,2023-10-28,2104.66,4.948,52069.29,4076.66,7.26,2023,10,2023-10
2637,5,99,8,858133.0,2023-06-17,21330.89,4.8286,823986.68,34146.32,3.98,2023,6,2023-06
2644,32,75,3,93389.75,2023-05-13,6193.58,4.9234,91480.42,1909.33,2.04,2023,5,2023-05
2648,39,42,8,45545.85,2023-05-05,1263.57,4.9696,50235.5,-4689.65,-10.3,2023,5,2023-05
2671,25,131,10,9636.0,2024-07-14,179.69,5.4529,9798.32,-162.32,-1.68,2024,7,2024-07
2676,6,69,2,86003.5,2023-01-21,8542.02,5.1986,88813.09,-2809.59,-3.27,2023,1,2023-01
2690,48,5,3,67456.65,2024-03-02,4752.24,4.9596,70707.63,-3250.98,-4.82,2024,3,2024-03
2742,25,13,6,46483.0,2024-01-31,1356.5,4.9535,40316.54,6166.46,13.27,2024,1,2024-01
2761,6,35,4,41820.9,2023-05-10,2106.85,4.9547,41755.24,65.66,0.16,2023,5,2023-05
2779,38,30,9,290231.0,2023-12-09,6558.44,4.9158,290159.81,71.19,0.02,2023,12,2023-12
2815,27,137,14,45027.15,2023-04-22,619.79,5.0497,43816.55,1210.6,2.69,2023,4,2023-04
2858,38,86,10,935231.0,2024-04-22,17824.79,5.2043,927655.55,7575.45,0.81,2024,4,2024-04
2860,1,37,11,63407.75,2023-02-03,1132.29,5.103,63558.83,-151.08,-0.24,2023,2,2023-02
2865,19,147,15,43178.45,2023-01-12,592.19,5.14,45657.85,-2479.4,-5.74,2023,1,2023-01
2869,4,110,7,16595.55,2024-08-31,476.03,5.6562,18847.65,-2252.1,-13.57,2024,8,2024-08
2913,36,25,9,103681.1,2023-09-02,2389.36,4.9318,106054.61,-2373.51,-2.29,2023,9,2023-09
2929,45,4,14,47346.0,2023-02-03,654.31,5.103,46745.22,600.78,1.27,2023,2,2023-02
2948,38,128,12,53018.55,2024-01-30,853.09,4.9638,50814.82,2203.73,4.16,2024,1,2024-01
2966,27,74,7,575614.5,2024-05-26,17160.36,5.1508,618727.08,-43112.58,-7.49,2024,5,2024-05
2967,47,3,14,126339.0,2024-01-05,1753.77,4.8899,120060.64,6278.36,4.97,2024,1,2024-01
3003,42,73,7,952014.0,2024-11-23,25649.93,5.8124,1043613.57,-91599.57,-9.62,2024,11,2024-11
3005,19,71,1,123665.3,2023-08-02,27484.92,4.8083,132155.74,-8490.44,-6.87,2023,8,2023-08
3009,39,1,5,157332.35,2024-01-06,6574.8,4.8899,160750.57,-3418.22,-2.17,2024,1,2024-01
3018,38,131,1,915.8,2024-06-20,179.69,5.4254,974.89,-59.09,-6.45,2024,6,2024-06
3019,2,121,4,14038.15,2024-11-25,677.66,5.8002,15722.25,-1684.1,-12.0,2024,11,2024-11
3028,35,14,10,358111.0,2024-08-22,6832.87,5.5524,379388.27,-21277.27,-5.94,2024,8,2024-08
3039,3,6,2,23640.0,2024-04-15,2394.79,5.1746,24784.16,-1144.16,-4.84,2024,4,2024-04
3042,30,104,4,14109.4,2024-01-06,742.54,4.8899,14523.79,-414.39,-2.94,2024,1,2024-01
3048,37,83,11,1482843.0,2023-12-14,35839.7,4.8912,1928290.55,-445447.55,-30.04,2023,12,2023-12
3069,48,90,15,1186460.0,2024-12-12,14571.29,5.9408,1298476.79,-112016.79,-9.44,2024,12,2024-12
3077,10,28,5,67728.35,2024-10-26,2776.74,5.6969,79094.05,-11365.7,-16.78,2024,10,2024-10
3103,29,114,15,11989.0,2023-11-30,152.46,4.9355,11286.99,702.01,5.86,2023,11,2023-11
3105,39,120,6,18747.0,2024-09-27,635.45,5.4431,20752.91,-2005.91,-10.7,2024,9,2024-09
3108,7,139,14,18950.6,2023-07-07,246.89,4.8799,16867.18,2083.42,10.99,2023,7,2023-07
3112,45,15,2,55800.0,2023-01-21,5267.98,5.1986,54772.24,1027.76,1.84,2023,1,2023-01
3113,2,105,4,1176.1,2023-06-03,62.64,4.9558,1241.73,-65.63,-5.58,2023,6,2023-06
3118,13,27,7,115580.0,2023-06-04,3051.23,4.9558,105849.0,9731.0,8.42,2023,6,2023-06
3123,10,33,7,44659.5,2023-09-29,1268.8,5.0076,44475.5,184.0,0.41,2023,9,2023-09
3136,33,16,9,256551.3,2024-05-16,6212.42,5.127,286659.7,-30108.4,-11.74,2024,5,2024-05
3160,21,65,9,218518.05,2023-09-01,5225.24,4.9318,231928.55,-13410.5,-6.14,2023,9,2023-09
3163,34,33,10,63800.1,2023-07-03,1268.8,4.7876,60745.07,3055.03,4.79,2023,7,2023-07
3169,41,113,8,35160.0,2024-02-25,815.5,4.9851,32522.79,2637.21,7.5,2024,2,2024-02
3183,31,59,9,784495.0,2023-09-26,17882.07,4.9717,800138.59,-15643.59,-1.99,2023,9,2023-09
3195,42,31,15,118034.65,2023-03-09,2418.07,5.1353,186262.72,-68228.07,-57.8,2023,3,2023-03
3209,20,108,9,30110.0,2024-03-27,688.83,4.9856,30908.08,-798.08,-2.65,2024,3,2024-03
3221,47,90,12,901709.6,2024-01-14,16092.39,4.8543,937407.47,-35697.87,-3.96,2024,1,2024-01
3287,15,27,10,156858.3,2024-08-24,3051.23,5.5263,168620.12,-11761.82,-7.5,2024,8,2024-08
3288,28,88,4,183678.7,2024-07-07,9896.1,5.497,217595.45,-33916.75,-18.47,2024,7,2024-07
3301,41,65,11,267078.25,2024-07-05,4996.52,5.497,302124.57,-35046.32,-13.12,2024,7,2024-07
3309,31,54,7,808206.8,2024-03-12,23191.9,4.9813,808680.68,-473.88,-0.06,2024,3,2024-03
3323,3,140,10,31346.0,2023-08-10,586.81,4.8518,28470.85,2875.15,9.17,2023,8,2023-08
3333,20,123,5,13190.75,2023-05-02,535.37,5.0334,13473.66,-282.91,-2.14,2023,5,2023-05
3372,39,41,7,74200.0,2024-02-01,2005.71,4.935,69287.25,4912.75,6.62,2024,2,2024-02
3382,20,83,14,1792891.3,2023-09-30,35839.7,5.0076,2512592.34,-719701.04,-40.14,2023,9,2023-09
3384,48,124,8,30159.0,2024-12-27,665.23,6.1991,32990.62,-2831.62,-9.39,2024,12,2024-12
3389,49,37,8,48542.0,2024-07-27,1211.89,5.6465,54743.5,-6201.5,-12.78,2024,7,2024-07
3415,48,46,12,56814.75,2023-07-23,1007.47,4.7732,57706.27,-891.52,-1.57,2023,7,2023-07
3429,31,15,7,195298.0,2023-05-06,5267.98,4.9696,183258.27,12039.73,6.16,2023,5,2023-05
3448,27,142,6,4958.0,2024-09-19,149.71,5.4189,4867.58,90.42,1.82,2024,9,2024-09
3453,13,39,14,414860.0,2023-05-28,5270.87,5.0114,369802.13,45057.87,10.86,2023,5,2023-05
3457,24,50,3,32136.6,2023-06-04,2179.61,4.9558,32405.13,-268.53,-0.84,2023,6,2023-06
3461,44,65,14,357808.0,2024-03-15,5225.24,4.9937,365305.93,-7497.93,-2.1,2024,3,2024-03
3481,6,38,14,370456.0,2024-12-29,4851.61,6.1991,421058.62,-50602.62,-13.66,2024,12,2024-12
3510,24,123,8,22217.0,2023-03-01,535.37,5.207,22301.37,-84.37,-0.38,2023,3,2023-03
3538,26,120,5,15622.0,2023-11-19,635.45,4.8849,15520.55,101.45,0.65,2023,11,2023-11
3542,29,77,1,42469.75,2023-01-08,8617.27,5.2855,45546.58,-3076.83,-7.24,2023,1,2023-01
3578,19,84,7,288768.65,2024-05-23,8456.45,5.1443,304517.61,-15748.96,-5.45,2024,5,2024-05
3586,12,118,15,61490.65,2024-01-21,893.4,4.9223,65963.74,-4473.09,-7.27,2024,1,2024-01
3600,34,62,6,613332.0,2024-09-23,20000.78,5.5446,665377.95,-52045.95,-8.49,2024,9,2024-09
3603,34,31,12,94427.15,2024-12-05,1482.91,5.9849,106500.82,-12073.67,-12.79,2024,12,2024-12
3611,24,48,5,69997.9,2023-05-24,2836.04,4.9474,70155.12,-157.22,-0.22,2023,5,2023-05
3631,44,8,1,4734.8,2024-10-26,947.05,5.6969,5395.25,-660.45,-13.95,2024,10,2024-10
3635,46,61,13,364242.0,2023-04-13,5396.92,4.9097,344464.36,19777.64,5.43,2023,4,2023-04
3638,24,15,6,159029.05,2023-01-26,5267.98,5.0951,161045.31,-2016.26,-1.27,2023,1,2023-01
3654,36,56,6,257933.0,2023-06-16,8087.59,4.8286,234310.42,23622.58,9.16,2023,6,2023-06
3656,20,29,14,485587.75,2023-12-23,7689.63,4.8619,523406.97,-37819.22,-7.79,2023,12,2023-12
3660,25,140,4,11911.1,2023-11-09,586.81,4.9007,11503.12,407.98,3.43,2023,11,2023-11
3667,18,33,11,70179.35,2024-11-26,1325.97,5.799,84582.3,-14402.95,-20.52,2024,11,2024-11
3669,24,3,2,18048.0,2024-10-29,1753.77,5.714,20042.08,-1994.08,-11.05,2024,10,2024-10
3673,21,140,14,41689.8,2023-01-25,586.81,5.1042,41932.74,-242.94,-0.58,2023,1,2023-01
3686,16,97,15,1928524.7,2023-03-25,25607.88,5.2921,2032791.93,-104267.23,-5.41,2023,3,2023-03
3708,10,68,14,936559.0,2024-09-12,13317.89,5.6554,1054451.93,-117892.93,-12.59,2024,9,2024-09
3719,4,137,7,22513.1,2023-08-08,619.79,4.9217,21352.94,1160.16,5.15,2023,8,2023-08
3734,47,128,6,27904.0,2024-10-26,853.09,5.6969,29159.81,-1255.81,-4.5,2024,10,2024-10
3744,36,90,9,676282.2,2023-11-30,14083.78,4.9355,625594.47,50687.73,7.5,2023,11,2023-11
3757,33,61,14,392261.0,2024-09-02,5102.18,5.623,401653.81,-9392.81,-2.39,2024,9,2024-09
3782,34,61,8,224149.0,2023-11-20,5396.92,4.8723,210363.31,13785.69,6.15,2023,11,2023-11
3810,15,72,10,996646.0,2024-05-11,30675.48,5.1464,1578682.9,-582036.9,-58.4,2024,5,2024-05
3827,37,92,8,710833.0,2023-05-17,16745.97,4.9513,663314.57,47518.43,6.68,2023,5,2023-05
3852,21,129,15,46543.35,2024-09-17,661.98,5.501,54623.28,-8079.93,-17.36,2024,9,2024-09
3857,40,122,3,3967.0,2024-11-18,271.3,5.7603,4688.31,-721.31,-18.18,2024,11,2024-11
3873,42,36,3,67804.0,2023-11-12,4476.41,4.9219,66097.33,1706.67,2.52,2023,11,2023-11
3888,30,117,9,35080.65,2024-04-02,823.4,5.0476,37405.74,-2325.09,-6.63,2024,4,2024-04
3905,30,58,1,103383.75,2024-05-03,20157.55,5.0668,102134.27,1249.48,1.21,2024,5,2024-05
3919,7,73,7,1002120.0,2023-09-09,27541.35,4.9835,960766.22,41353.78,4.13,2023,9,2023-09
3925,48,43,10,350969.0,2024-10-22,6219.32,5.6958,354240.03,-3271.03,-0.93,2024,10,2024-10
3933,20,31,3,23606.55,2023-06-30,2418.07,4.8192,34959.49,-11352.94,-48.09,2023,6,2023-06
3936,44,106,1,4385.0,2023-02-09,837.06,5.2315,4379.08,5.92,0.14,2023,2,2023-02
3947,45,83,15,2022058.0,2023-11-29,35839.7,4.8933,2630616.06,-608558.06,-30.1,2023,11,2023-11
3957,45,105,4,1176.1,2024-03-18,62.64,5.0124,1255.91,-79.81,-6.79,2024,3,2024-03
3979,11,148,9,43070.0,2023-07-01,919.03,4.8192,39860.9,3209.1,7.45,2023,7,2023-07
3993,23,118,10,40993.45,2023-11-22,880.76,4.8968,43129.06,-2135.61,-5.21,2023,11,2023-11
4015,16,121,13,48026.0,2023-04-14,718.35,4.9455,46183.8,1842.2,3.84,2023,4,2023-04
4072,45,77,13,581161.0,2024-11-12,8959.75,5.7694,672000.96,-90839.96,-15.63,2024,11,2024-11
4120,6,130,6,24865.0,2024-05-23,826.87,5.1443,25522.0,-657.0,-2.64,2024,5,2024-05
4141,36,141,14,63597.75,2023-07-25,942.08,4.7496,62643.04,954.71,1.5,2023,7,2023-07
4142,45,114,13,9871.45,2024-11-28,152.46,5.9871,11866.31,-1994.86,-20.21,2024,11,2024-11
4152,46,11,9,309782.65,2024-04-09,7246.24,5.008,326602.53,-16819.88,-5.43,2024,4,2024-04
4169,7,23,8,89429.0,2024-06-03,2244.66,5.2373,94047.66,-4618.66,-5.16,2024,6,2024-06
4199,47,33,4,26863.0,2023-11-01,1268.8,5.0194,25474.46,1388.54,5.17,2023,11,2023-11
4210,16,63,6,839746.0,2023-02-07,27618.14,5.1695,856631.85,-16885.85,-2.01,2023,2,2023-02
4215,4,133,7,12586.55,2024-12-18,381.67,6.1624,16464.02,-3877.47,-30.81,2024,12,2024-12
4218,9,103,13,22096.05,2023-12-12,341.7,4.9476,21977.73,118.32,0.54,2023,12,2023-12
4235,43,26,12,207398.0,2023-11-24,3412.88,4.8927,200378.38,7019.62,3.38,2023,11,2023-11
4246,28,4,9,28915.15,2024-02-29,692.14,4.9833,31042.27,-2127.12,-7.36,2024,2,2024-02
4260,7,26,2,32837.7,2024-12-22,3378.85,6.078,41073.3,-8235.6,-25.08,2024,12,2024-12
4267,40,82,4,206536.0,2024-01-01,9770.29,4.8413,189203.62,17332.38,8.39,2024,1,2024-01
4293,9,79,10,661468.0,2023-03-28,11724.63,5.1733,606550.28,54917.72,8.3,2023,3,2023-03
4298,47,3,15,128594.85,2023-05-17,1753.77,4.9513,130251.62,-1656.77,-1.29,2023,5,2023-05
4308,4,128,9,41856.0,2024-07-02,853.09,5.6677,43515.52,-1659.52,-3.96,2024,7,2024-07
4323,39,70,1,32637.25,2023-06-10,6655.06,4.8922,32557.88,79.37,0.24,2023,6,2023-06
4340,28,82,6,309804.0,2024-02-29,9770.29,4.9833,292129.72,17674.28,5.7,2024,2,2024-02
4347,44,145,13,53720.6,2024-09-25,875.03,5.4736,62264.33,-8543.73,-15.9,2024,9,2024-09
4392,23,20,13,380793.25,2023-06-22,5689.04,4.775,353147.16,27646.09,7.26,2023,6,2023-06
4433,27,103,2,3399.1,2023-01-19,341.7,5.2144,3563.52,-164.42,-4.84,2023,1,2023-01
4460,33,101,4,1854.0,2024-11-04,82.96,5.7898,1921.29,-67.29,-3.63,2024,11,2024-11
4470,21,27,6,94115.55,2024-02-28,3051.23,4.9557,90725.88,3389.67,3.6,2024,2,2024-02
4477,22,114,11,8792.0,2023-06-02,152.46,4.9558,8311.17,480.83,5.47,2023,6,2023-06
4497,15,88,5,241682.0,2023-05-10,9351.41,4.9547,231667.16,10014.84,4.14,2023,5,2023-05
4499,18,112,15,31078.3,2023-07-18,398.23,4.804,28696.45,2381.85,7.66,2023,7,2023-07
4518,25,59,6,496847.15,2024-09-23,15467.88,5.5446,514579.24,-17732.09,-3.57,2024,9,2024-09
4538,36,39,12,337814.3,2024-12-22,5270.87,6.078,384436.17,-46621.87,-13.8,2024,12,2024-12
4563,13,22,15,591793.0,2023-01-28,7630.67,5.0767,581079.34,10713.66,1.81,2023,1,2023-01
4569,18,78,11,1272408.15,2024-11-07,24425.59,5.6624,1521382.07,-248973.92,-19.57,2024,11,2024-11
4625,13,84,6,260543.0,2024-01-16,8951.16,4.9038,263368.19,-2825.19,-1.08,2024,1,2024-01
4629,5,147,15,45451.0,2024-03-11,592.19,4.9777,44216.16,1234.84,2.72,2024,3,2024-03
4631,46,67,3,257367.0,2023-11-04,16720.73,4.891,245343.27,12023.73,4.67,2023,11,2023-11
4636,45,111,7,28497.15,2024-08-10,860.37,5.5115,33193.5,-4696.35,-16.48,2024,8,2024-08
4666,14,91,5,640708.5,2024-07-28,27671.77,5.6465,781243.25,-140534.75,-21.93,2024,7,2024-07
4690,37,28,2,27091.15,2024-12-06,2776.74,6.0293,33483.6,-6392.45,-23.6,2024,12,2024-12
4694,4,50,9,96409.8,2023-05-15,2179.61,4.9103,96322.85,86.95,0.09,2023,5,2023-05
4720,43,109,8,4732.9,2023-02-16,169.23,5.2432,7098.45,-2365.55,-49.98,2023,2,2023-02
4729,40,2,13,181976.0,2023-07-12,2829.74,4.8058,176789.14,5186.86,2.85,2023,7,2023-07
4733,30,130,15,62161.0,2023-04-17,749.89,4.9421,55590.47,6570.53,10.57,2023,4,2023-04
4740,48,3,4,34292.15,2023-06-10,1753.77,4.8922,34319.17,-27.02,-0.08,2023,6,2023-06
4744,16,117,4,16412.0,2023-06-09,823.4,4.8922,16112.95,299.05,1.82,2023,6,2023-06
4749,29,101,5,2201.15,2024-09-29,82.96,5.4431,2257.8,-56.65,-2.57,2024,9,2024-09
4759,23,65,10,242798.15,2023-11-18,5225.24,4.8849,255247.75,-12449.6,-5.13,2023,11,2023-11
4837,18,106,14,61388.0,2023-10-02,918.37,5.0679,65158.9,-3770.9,-6.14,2023,10,2023-10
4849,35,93,12,1145437.8,2024-12-21,17444.83,6.078,1272356.12,-126918.32,-11.08,2024,12,2024-12
4857,17,14,1,34020.45,2024-01-26,6767.66,4.9125,33246.13,774.32,2.28,2024,1,2024-01
4889,23,10,7,224231.0,2024-04-05,6547.91,5.052,231560.29,-7329.29,-3.27,2024,4,2024-04
4896,43,57,7,831534.0,2023-10-17,22497.79,5.0384,793470.06,38063.94,4.58,2023,10,2023-10
4928,40,81,9,1044369.2,2024-01-06,23345.09,4.8899,1027396.4,16972.8,1.63,2024,1,2024-01
4943,41,139,3,4275.0,2023-04-02,246.89,5.0804,3762.9,512.1,11.98,2023,4,2023-04
4947,18,51,10,609510.5,2023-11-06,12243.38,4.8999,599913.38,9597.12,1.57,2023,11,2023-11
4948,5,71,12,1562089.0,2024-03-19,27484.92,5.0352,1660704.83,-98615.83,-6.31,2024,3,2024-03
4952,23,80,6,775343.0,2024-07-07,24177.04,5.497,797407.13,-22064.13,-2.85,2024,7,2024-07
4968,49,80,14,1809134.0,2023-03-15,24177.04,5.2981,1793293.26,15840.74,0.88,2023,3,2023-03
5060,39,33,6,40295.0,2023-01-14,1268.8,5.1146,38936.43,1358.57,3.37,2023,1,2023-01
5070,42,65,5,127788.0,2023-10-15,5225.24,5.0625,132263.89,-4475.89,-3.5,2023,10,2023-10
5097,35,93,8,803816.0,2024-07-11,19072.72,5.41,825467.32,-21651.32,-2.69,2024,7,2024-07
5104,18,43,12,421162.0,2024-10-08,6219.32,5.5197,411945.37,9216.63,2.19,2024,10,2024-10
5109,38,93,4,401908.0,2024-06-28,19072.72,5.5589,424093.37,-22185.37,-5.52,2024,6,2024-06
5122,32,145,15,61985.6,2023-08-29,820.56,4.8706,59949.29,2036.31,3.29,2023,8,2023-08
5127,37,8,9,42614.15,2024-07-16,947.05,5.4274,46260.17,-3646.02,-8.56,2024,7,2024-07
5148,42,67,7,600523.0,2023-04-28,16720.73,5.0007,585307.48,15215.52,2.53,2023,4,2023-04
5149,35,69,5,215008.75,2024-10-03,8620.92,5.485,236428.73,-21419.98,-9.96,2024,10,2024-10
5204,40,54,14,1701487.0,2023-11-15,23191.9,4.8682,1580639.31,120847.69,7.1,2023,11,2023-11
5214,1,134,4,18870.0,2024-04-18,948.15,5.2512,19915.7,-1045.7,-5.54,2024,4,2024-04
5227,25,132,9,14067.0,2024-09-04,314.46,5.6359,15950.39,-1883.39,-13.39,2024,9,2024-09
5233,20,35,6,62731.35,2024-07-14,2106.85,5.4529,68930.65,-6199.3,-9.88,2024,7,2024-07
5240,19,58,2,217649.0,2024-07-22,20157.55,5.5598,224143.89,-6494.89,-2.98,2024,7,2024-07
5252,11,90,3,237292.0,2023-07-24,14083.78,4.7457,200512.18,36779.82,15.5,2023,7,2023-07
5254,15,59,14,1220326.0,2023-11-12,17882.07,4.9219,1232192.64,-11866.64,-0.97,2023,11,2023-11
5255,46,63,10,1399577.0,2024-10-29,27618.14,5.714,1578100.52,-178523.52,-12.76,2024,10,2024-10
5268,46,112,15,32714.0,2024-11-10,406.44,5.7648,35145.68,-2431.68,-7.43,2024,11,2024-11
5288,38,133,9,16182.3,2023-10-31,348.47,5.0575,15861.48,320.82,1.98,2023,10,2023-10
5312,25,119,14,45581.0,2023-12-24,669.88,4.8619,45596.45,-15.45,-0.03,2023,12,2023-12
5319,4,43,14,491356.0,2024-10-26,6219.32,5.6969,496031.82,-4675.82,-0.95,2024,10,2024-10
5323,47,105,5,1470.6,2023-05-23,62.64,4.9674,1555.79,-85.19,-5.79,2023,5,2023-05
5336,42,25,2,23040.35,2024-06-06,2430.59,5.2681,25609.18,-2568.83,-11.15,2024,6,2024-06
5341,8,56,5,214944.0,2024-08-22,8087.59,5.5524,224527.67,-9583.67,-4.46,2024,8,2024-08
5362,23,101,15,6603.45,2023-12-26,96.64,4.8368,7011.43,-407.98,-6.18,2023,12,2023-12
5384,1,42,8,47943.0,2024-10-08,1263.57,5.5197,55796.22,-7853.22,-16.38,2024,10,2024-10
5404,11,15,2,55800.0,2023-10-20,5267.98,5.0528,53236.1,2563.9,4.59,2023,10,2023-10
5409,49,60,5,516567.25,2024-07-12,22370.78,5.4529,609928.13,-93360.88,-18.07,2024,7,2024-07
5420,47,102,3,2371.2,2023-06-30,199.93,4.8192,2890.51,-519.31,-21.9,2023,6,2023-06
5452,23,68,10,635522.45,2024-05-21,13317.89,5.1037,679705.15,-44182.7,-6.95,2024,5,2024-05
5454,14,20,12,370001.0,2024-12-25,5689.04,6.1541,420131.05,-50130.05,-13.55,2024,12,2024-12
5463,18,141,11,52600.0,2023-02-19,942.08,5.2012,53899.41,-1299.41,-2.47,2023,2,2023-02
5473,7,67,13,1115258.0,2024-09-13,16720.73,5.5717,1211117.59,-95859.59,-8.6,2024,9,2024-09
5481,11,39,3,88898.0,2024-06-03,5270.87,5.2373,82815.38,6082.62,6.84,2024,6,2024-06
5490,3,25,9,109138.0,2023-10-03,2389.36,5.11,109886.67,-748.67,-0.69,2023,10,2023-10
5494,15,100,12,1192442.85,2024-01-09,19807.28,4.8937,1163170.63,29272.22,2.45,2024,1,2024-01
5520,8,145,5,21749.0,2024-06-29,875.03,5.5589,24321.02,-2572.02,-11.83,2024,6,2024-06
5523,12,36,15,339021.0,2024-11-07,4476.41,5.6624,380208.36,-41187.36,-12.15,2024,11,2024-11
5527,43,18,6,151463.25,2024-03-06,5536.62,4.9398,164098.77,-12635.52,-8.34,2024,3,2024-03
5528,20,121,2,7389.0,2024-05-05,747.93,5.0668,7579.22,-190.22,-2.57,2024,5,2024-05
5539,45,13,1,7747.0,2024-11-12,1356.5,5.7694,7826.19,-79.19,-1.02,2024,11,2024-11
5547,33,13,8,61977.0,2023-04-25,1356.5,5.0613,54925.23,7051.77,11.38,2023,4,2023-04
5569,20,106,2,8331.5,2024-11-12,918.37,5.7694,10596.89,-2265.39,-27.19,2024,11,2024-11
5599,36,29,5,173424.4,2023-07-02,7689.63,4.8192,185289.32,-11864.92,-6.84,2023,7,2023-07
5606,12,131,4,3854.0,2024-10-01,175.62,5.4521,3829.99,24.01,0.62,2024,10,2024-10
5613,12,46,14,66284.35,2024-04-24,1000.64,5.1592,72275.03,-5990.68,-9.04,2024,4,2024-04
5618,28,54,1,115458.25,2023-05-31,23191.9,5.0959,118183.6,-2725.35,-2.36,2023,5,2023-05
5646,9,131,13,11900.65,2023-10-15,196.2,5.0625,12912.41,-1011.76,-8.5,2023,10,2023-10
5685,16,32,8,95019.0,2023-11-02,2560.62,5.0194,102822.21,-7803.21,-8.21,2023,11,2023-11
5699,44,138,4,15895.4,2024-04-18,836.88,5.2512,17578.5,-1683.1,-10.59,2024,4,2024-04
5711,6,20,6,185001.0,2024-02-04,5689.04,4.9471,168865.5,16135.5,8.72,2024,2,2024-02
5720,6,38,11,276519.35,2024-09-19,4851.61,5.4189,289194.28,-12674.93,-4.58,2024,9,2024-09
5731,22,17,13,173378.8,2024-01-22,2833.14,4.949,182275.73,-8896.93,-5.13,2024,1,2024-01
5753,21,113,7,30765.0,2024-06-25,815.5,5.429,30991.45,-226.45,-0.74,2024,6,2024-06
5764,23,133,13,24605.0,2023-10-14,348.47,5.0625,22933.68,1671.32,6.79,2023,10,2023-10
5766,4,48,11,162100.0,2024-03-05,3020.3,4.9488,164415.47,-2315.47,-1.43,2024,3,2024-03
5785,6,65,11,267078.25,2024-05-12,5225.24,5.1464,295802.93,-28724.68,-10.76,2024,5,2024-05
5794,25,38,6,150828.65,2024-10-03,4851.61,5.485,159666.49,-8837.84,-5.86,2024,10,2024-10
5825,15,84,5,206263.05,2024-04-10,8951.16,5.0654,226706.03,-20442.98,-9.91,2024,4,2024-04
5842,24,125,4,12927.6,2024-05-26,646.27,5.1508,13315.23,-387.63,-3.0,2024,5,2024-05
5844,41,33,15,95700.15,2024-12-27,1325.97,6.1991,123297.31,-27597.16,-28.84,2024,12,2024-12
5847,17,94,2,81502.0,2024-06-08,8022.13,5.2802,84716.9,-3214.9,-3.94,2024,6,2024-06
5849,15,3,4,34292.15,2024-12-11,1753.77,6.032,42314.96,-8022.81,-23.4,2024,12,2024-12
5888,44,44,10,108068.0,2024-12-28,2159.34,6.1991,133859.65,-25791.65,-23.87,2024,12,2024-12
5932,34,82,11,567974.0,2024-05-16,9770.29,5.127,551015.05,16958.95,2.99,2024,5,2024-05
5933,13,67,12,1029469.0,2024-11-11,16720.73,5.798,1163361.51,-133892.51,-13.01,2024,11,2024-11
5939,35,92,10,888541.0,2023-03-02,16745.97,5.208,872130.12,16410.88,1.85,2023,3,2023-03
5952,8,72,9,896982.0,2024-08-06,30675.48,5.6528,1560621.18,-663639.18,-73.99,2024,8,2024-08
5989,6,139,8,10829.05,2024-11-03,246.89,5.8073,11470.11,-641.06,-5.92,2024,11,2024-11
6001,15,6,13,145979.85,2023-09-26,2104.66,4.9717,136028.6,9951.25,6.82,2023,9,2023-09
6018,16,85,15,578680.0,2023-07-14,7499.89,4.7957,539508.34,39171.66,6.77,2023,7,2023-07
6023,27,47,11,67353.0,2024-01-28,1496.29,4.9125,80855.77,-13502.77,-20.05,2024,1,2024-01
6061,43,133,2,3595.75,2023-04-19,348.47,5.0467,3517.25,78.5,2.18,2023,4,2023-04
6066,38,139,12,16244.05,2023-08-15,246.89,4.9812,14757.7,1486.35,9.15,2023,8,2023-08
6067,27,4,8,25702.25,2023-06-20,654.31,4.793,25088.86,613.39,2.39,2023,6,2023-06
6076,9,148,12,54555.65,2024-06-27,885.1,5.5229,58659.83,-4104.18,-7.52,2024,6,2024-06
6117,18,104,10,35273.5,2023-09-05,742.54,4.9705,36907.95,-1634.45,-4.63,2023,9,2023-09
6121,13,56,8,326714.5,2023-11-30,8087.59,4.9355,319330.4,7384.1,2.26,2023,11,2023-11
6125,11,1,1,31466.85,2024-04-28,6633.66,5.1184,33953.73,-2486.88,-7.9,2024,4,2024-04
6130,49,57,1,112851.45,2024-11-29,20486.78,6.0535,124016.72,-11165.27,-9.89,2024,11,2024-11
6135,39,6,3,35461.0,2024-04-17,2394.79,5.2469,37695.67,-2234.67,-6.3,2024,4,2024-04
